Repository,Issue Title,Issue URL,Comment Count
DeepRank/deeprank,upload missing code,https://github.com/DeepRank/deeprank/issues/194,2
DeepRank/deeprank,ROC curves as Fig. S_XX,https://github.com/DeepRank/deeprank/issues/189,1
DeepRank/deeprank,Missing grid_info and grid_info explanation in docs/tutorial_deeplearning.rst,https://github.com/DeepRank/deeprank/issues/185,8
cangermueller/deepcpg,keras / tensorflow version compatibility ,https://github.com/cangermueller/deepcpg/issues/37,2
cangermueller/deepcpg,CpG sites in the negative strand,https://github.com/cangermueller/deepcpg/issues/33,3
cangermueller/deepcpg,impute CpG values for gene by cell matrix,https://github.com/cangermueller/deepcpg/issues/29,1
cangermueller/deepcpg,Unable to train joint model from pretrained cpg and dna model with tensorflow backend,https://github.com/cangermueller/deepcpg/issues/28,1
cangermueller/deepcpg,GPU utility in training only about 25%,https://github.com/cangermueller/deepcpg/issues/27,1
cangermueller/deepcpg,CpG profiles file not found ,https://github.com/cangermueller/deepcpg/issues/24,4
james34602/SpleeterRT,LV2 plugin format releases?,https://github.com/james34602/SpleeterRT/issues/9,3
james34602/SpleeterRT,Any luck with this?,https://github.com/james34602/SpleeterRT/issues/8,1
james34602/SpleeterRT,Piano coefficients,https://github.com/james34602/SpleeterRT/issues/5,1
james34602/SpleeterRT,about the win function applied in stft,https://github.com/james34602/SpleeterRT/issues/3,1
EmergentOrder/onnx-scala,Accessing multiple outputs,https://github.com/EmergentOrder/onnx-scala/issues/367,2
mzjb/DeepH-pack,whether DeepH support parallel computing (for example using mpirun),https://github.com/mzjb/DeepH-pack/issues/27,4
mzjb/DeepH-pack,"In the Inference step,,when calculating band structure, how do we get fermi level from DeepH?",https://github.com/mzjb/DeepH-pack/issues/20,10
mzjb/DeepH-pack,"Questions about ""magnetism""",https://github.com/mzjb/DeepH-pack/issues/17,6
NRCan/geo-deep-learning,"BUG: Docker image creation fails due to missing ""libarchive""",https://github.com/NRCan/geo-deep-learning/issues/540,1
NRCan/geo-deep-learning,Dataset split. ,https://github.com/NRCan/geo-deep-learning/issues/511,1
NRCan/geo-deep-learning,To many patches after tiling (for flood modelling interest),https://github.com/NRCan/geo-deep-learning/issues/499,1
NRCan/geo-deep-learning,Tiling: (re)implement overlap between patches,https://github.com/NRCan/geo-deep-learning/issues/492,1
NRCan/geo-deep-learning,mlflow uri not support error,https://github.com/NRCan/geo-deep-learning/issues/487,2
NRCan/geo-deep-learning,Skip histogram equalization for already enhanced images,https://github.com/NRCan/geo-deep-learning/issues/477,1
NRCan/geo-deep-learning,Verify_segmentation.py: should flag ground truth data that contains lines or points,https://github.com/NRCan/geo-deep-learning/issues/470,1
NRCan/geo-deep-learning,gdl v2.5.0-prod / gdl-cuda11_latest.sif,https://github.com/NRCan/geo-deep-learning/issues/453,1
NRCan/geo-deep-learning,"AOI's label geopackage: optionally accept a layer to define extent of ground truth data, per AOI",https://github.com/NRCan/geo-deep-learning/issues/419,1
TorchSpatiotemporal/tsl,[Improving Documentation] Contributing inspectable notebook for imputation on custom dataset,https://github.com/TorchSpatiotemporal/tsl/issues/25,2
TorchSpatiotemporal/tsl,Add parameter to specify which is the time dimension in MaskedMetric,https://github.com/TorchSpatiotemporal/tsl/issues/23,1
TorchSpatiotemporal/tsl,Shapes of input data,https://github.com/TorchSpatiotemporal/tsl/issues/22,3
joaopauloschuler/k-neural-api,Confusion Matrix,https://github.com/joaopauloschuler/k-neural-api/issues/2,1
decile-team/distil,Can this work with fastai,https://github.com/decile-team/distil/issues/52,1
mathLab/PINA,Weak form of a PDE,https://github.com/mathLab/PINA/issues/174,2
mathLab/PINA,Layers and Models update PR,https://github.com/mathLab/PINA/pull/172,2
mathLab/PINA,name convention FeedForward,https://github.com/mathLab/PINA/issues/164,1
mathLab/PINA,Geometry Tutorial,https://github.com/mathLab/PINA/pull/131,2
mathLab/PINA,Plotter class,https://github.com/mathLab/PINA/issues/127,3
mathLab/PINA,Loggers Lightning ,https://github.com/mathLab/PINA/issues/126,1
mathLab/PINA,Tutorials,https://github.com/mathLab/PINA/pull/124,1
mathLab/PINA,"plot_samples errors for Condition(input_points=..., output_points=...) in pinn",https://github.com/mathLab/PINA/issues/101,1
mathLab/PINA,Question: How to use extra input variables from data in the pinn that do not occur in the equations,https://github.com/mathLab/PINA/issues/99,9
mathLab/PINA,nil_dirichlet condition variable on input tensor.,https://github.com/mathLab/PINA/issues/98,1
mathLab/PINA,New version 0.1,https://github.com/mathLab/PINA/pull/85,2
ViCCo-Group/thingsvision,improve docs,https://github.com/ViCCo-Group/thingsvision/issues/144,1
ViCCo-Group/thingsvision,Move everything model-/source-specific to custom model file or source-specific extractor,https://github.com/ViCCo-Group/thingsvision/issues/92,3
ViCCo-Group/thingsvision,Deprecate `module_name` and automatically perform extraction for all available modules?,https://github.com/ViCCo-Group/thingsvision/issues/89,5
ViCCo-Group/thingsvision,Fix Center Crop error with Tensorflow,https://github.com/ViCCo-Group/thingsvision/issues/11,5
softmatterlab/DeepTrack2,Issue Predicting Node Outputs,https://github.com/softmatterlab/DeepTrack2/issues/187,1
softmatterlab/DeepTrack2,added WAE (both MMD and GAN),https://github.com/softmatterlab/DeepTrack2/pull/185,4
softmatterlab/DeepTrack2,MAGIK Tutorial Doesn't Run Out of the Box,https://github.com/softmatterlab/DeepTrack2/issues/184,1
softmatterlab/DeepTrack2,Set kernel_size when creating model,https://github.com/softmatterlab/DeepTrack2/issues/178,3
softmatterlab/DeepTrack2,Reduce warnings on GPU use,https://github.com/softmatterlab/DeepTrack2/issues/172,4
softmatterlab/DeepTrack2,Pre-trained weights in tutorial not loading ,https://github.com/softmatterlab/DeepTrack2/issues/156,2
softmatterlab/DeepTrack2,LodeSTAR is not consistent across multiple trainings,https://github.com/softmatterlab/DeepTrack2/issues/143,1
softmatterlab/DeepTrack2,Conda install,https://github.com/softmatterlab/DeepTrack2/issues/40,1
slimgroup/InvertibleNetworks.jl,take off actnorm from conditional glow,https://github.com/slimgroup/InvertibleNetworks.jl/pull/88,1
slimgroup/InvertibleNetworks.jl,make sure all networks can handle 1d inputs,https://github.com/slimgroup/InvertibleNetworks.jl/pull/86,2
slimgroup/InvertibleNetworks.jl,Type stability and performance,https://github.com/slimgroup/InvertibleNetworks.jl/issues/85,3
slimgroup/InvertibleNetworks.jl,Question/feature: perform posterior inference,https://github.com/slimgroup/InvertibleNetworks.jl/issues/83,26
slimgroup/InvertibleNetworks.jl,Adding support + examples for FCN based INNs,https://github.com/slimgroup/InvertibleNetworks.jl/issues/76,5
slimgroup/InvertibleNetworks.jl,log of determinant for inverse pass,https://github.com/slimgroup/InvertibleNetworks.jl/issues/70,2
slimgroup/InvertibleNetworks.jl,backward_inv for MAP on conditional glow,https://github.com/slimgroup/InvertibleNetworks.jl/pull/69,1
slimgroup/InvertibleNetworks.jl,reverse glow for MAP,https://github.com/slimgroup/InvertibleNetworks.jl/pull/65,2
slimgroup/InvertibleNetworks.jl,Add simple MNIST conditional example. ,https://github.com/slimgroup/InvertibleNetworks.jl/pull/64,1
slimgroup/InvertibleNetworks.jl,Change irim block - add invertible UNET,https://github.com/slimgroup/InvertibleNetworks.jl/pull/57,1
slimgroup/InvertibleNetworks.jl,Wavelet squeeze is not GPU friendly,https://github.com/slimgroup/InvertibleNetworks.jl/issues/52,3
slimgroup/InvertibleNetworks.jl,HINT layer input must be power of 2 in size?,https://github.com/slimgroup/InvertibleNetworks.jl/issues/46,4
slimgroup/InvertibleNetworks.jl,add flag for computing p(x|y) in conditional HINT,https://github.com/slimgroup/InvertibleNetworks.jl/pull/44,3
slimgroup/InvertibleNetworks.jl,Conditionally load heavy dependencies,https://github.com/slimgroup/InvertibleNetworks.jl/issues/35,1
stulp/dmpbbo,Generalization of dmp learning for multiple trajectory,https://github.com/stulp/dmpbbo/issues/76,3
stulp/dmpbbo,Improve error-handling of get_param_vector(_size),https://github.com/stulp/dmpbbo/issues/75,2
stulp/dmpbbo,support for periodic DMP?,https://github.com/stulp/dmpbbo/issues/73,1
stulp/dmpbbo,Implement DmpContextual in v2,https://github.com/stulp/dmpbbo/issues/69,2
stulp/dmpbbo,Implement UpdaterCovarAdaptation::setSubMatrices to mimic parallel optimization,https://github.com/stulp/dmpbbo/issues/59,3
stulp/dmpbbo,DMP Implementation for PDFF Exploration,https://github.com/stulp/dmpbbo/issues/58,12
PaddlePaddle/InterpretDL,长宽不相等的图像怎么输入,https://github.com/PaddlePaddle/InterpretDL/issues/48,5
PaddlePaddle/InterpretDL,热力图,https://github.com/PaddlePaddle/InterpretDL/issues/41,7
PaddlePaddle/InterpretDL,Any interest for supporting LayerCAM,https://github.com/PaddlePaddle/InterpretDL/issues/13,2
tailhq/DynaML,Remove println in the code,https://github.com/tailhq/DynaML/issues/80,2
tailhq/DynaML,Bayesian Software for Scala,https://github.com/tailhq/DynaML/issues/63,2
tailhq/DynaML,Warped Gaussian Processes,https://github.com/tailhq/DynaML/issues/60,1
tailhq/DynaML,Support for HMC,https://github.com/tailhq/DynaML/issues/59,9
tailhq/DynaML,Integrate DynaML into a Jupyter notebook kernel,https://github.com/tailhq/DynaML/issues/53,3
huseinzol05/malaya-speech,Prepare Zipformer model scripts,https://github.com/huseinzol05/malaya-speech/issues/36,1
huseinzol05/malaya-speech,need to fix speaking,https://github.com/huseinzol05/malaya-speech/issues/30,2
pfnet-research/pfhedge,[WIP] Add notebook CI,https://github.com/pfnet-research/pfhedge/pull/619,7
pfnet-research/pfhedge,poetry 1.4.1 shows WheelFileValidationError,https://github.com/pfnet-research/pfhedge/issues/609,1
pfnet-research/pfhedge,BSEuropeanBinaryOption.gamma returns nan,https://github.com/pfnet-research/pfhedge/issues/528,7
pfnet-research/pfhedge,ENH: Analytically calculate greeks in BS modules,https://github.com/pfnet-research/pfhedge/issues/437,3
dividiti/ck-caffe,Porting of a Caffe Net with a custom layer in Android,https://github.com/dividiti/ck-caffe/issues/143,1
dividiti/ck-caffe,take rk3399 as an android device,https://github.com/dividiti/ck-caffe/issues/139,16
dividiti/ck-caffe,Upgrage ImageNet LMDB packages,https://github.com/dividiti/ck-caffe/issues/135,2
dividiti/ck-caffe,"""ck run program:caffe --cmd_key=time_cpu"" fails with Caffe built from ""lib-caffe-bvlc-opencl-cpu-universal""",https://github.com/dividiti/ck-caffe/issues/132,1
dividiti/ck-caffe,Deprecate CUDA packages,https://github.com/dividiti/ck-caffe/issues/129,1
dividiti/ck-caffe,"Caffe packages get passed -DBoost_ADDITIONAL_VERSIONS=""1.62""",https://github.com/dividiti/ck-caffe/issues/126,1
dividiti/ck-caffe,Performance of lib-caffe-bvlc-clblast-master-gcc-5.4.0-linux-32 on Odroid XU4,https://github.com/dividiti/ck-caffe/issues/123,9
dividiti/ck-caffe,fatal error LNK1104: cannot open file 'libboost_date_time-vc140-mt-1_64.lib',https://github.com/dividiti/ck-caffe/issues/121,4
dividiti/ck-caffe,Support FP16 in OpenCL packages,https://github.com/dividiti/ck-caffe/issues/115,1
dividiti/ck-caffe,Clean up Boost dependencies in classification and detection programs,https://github.com/dividiti/ck-caffe/issues/113,4
dividiti/ck-caffe,Missing shared object file when run caffe-classification,https://github.com/dividiti/ck-caffe/issues/112,1
dividiti/ck-caffe,Builds with package:lib-protobuf-host-3.3.0 fail,https://github.com/dividiti/ck-caffe/issues/111,1
dividiti/ck-caffe,"""ck compile program:caffe-time-cuda"" fails",https://github.com/dividiti/ck-caffe/issues/98,14
dividiti/ck-caffe,"""ck compile program:caffe-time-opencl"" fails",https://github.com/dividiti/ck-caffe/issues/97,9
dividiti/ck-caffe,Remove duplicate files,https://github.com/dividiti/ck-caffe/issues/90,1
dividiti/ck-caffe,Add support for VGG,https://github.com/dividiti/ck-caffe/issues/86,3
dividiti/ck-caffe,caffe-classification-opencl mispredicts and segfaults on 32-bit Android,https://github.com/dividiti/ck-caffe/issues/76,11
dividiti/ck-caffe,Some other benchmarks,https://github.com/dividiti/ck-caffe/issues/73,3
dividiti/ck-caffe,"""ck compile program:caffe-time --target_os=android21-arm"" fails with Android NDK GCC compiler",https://github.com/dividiti/ck-caffe/issues/51,4
dividiti/ck-caffe,"""ck compile program:caffe-time"" fails with Android NDK LLVM compiler",https://github.com/dividiti/ck-caffe/issues/50,2
dividiti/ck-caffe,Libs after modification and recompilation is not pushed to device on run action for android devices,https://github.com/dividiti/ck-caffe/issues/35,2
dividiti/ck-caffe,Move all tmp dirs from repos like ck-caffe/program/caffe-classification/tmp to ~/CK/local/tmp,https://github.com/dividiti/ck-caffe/issues/29,3
dividiti/ck-caffe,Implement imagenet-val command and/or caffe-test program,https://github.com/dividiti/ck-caffe/issues/20,1
dividiti/ck-caffe,Why classification.bin is 3.5 MB ?,https://github.com/dividiti/ck-caffe/issues/9,16
aramis-lab/clinica,ADNI-to-BIDS problem with PET ,https://github.com/aramis-lab/clinica/issues/952,3
aramis-lab/clinica,WIP: Use pydra-ants for ANTs tasks,https://github.com/aramis-lab/clinica/pull/951,1
aramis-lab/clinica,OASIS3 to BIDS not working well with me,https://github.com/aramis-lab/clinica/issues/941,13
aramis-lab/clinica,[REF TEST] Rework DWI EPI pipeline,https://github.com/aramis-lab/clinica/pull/902,1
aramis-lab/clinica,[CI] Use shared libs for Jenkins pipelines,https://github.com/aramis-lab/clinica/pull/841,1
aramis-lab/clinica,Ambigous statistics-volume arguments when not using t1-volume gray matter maps in input,https://github.com/aramis-lab/clinica/issues/829,3
aramis-lab/clinica,Factorize `install_nifti`,https://github.com/aramis-lab/clinica/issues/826,5
aramis-lab/clinica,Provide better documentation for SPM standalone setup,https://github.com/aramis-lab/clinica/issues/820,8
aramis-lab/clinica,"Update the ""Clinica at conferences"" page of the documentation",https://github.com/aramis-lab/clinica/issues/792,3
aramis-lab/clinica,`nibabel.trackvis` has been removed in Nibabel `4.0.0`,https://github.com/aramis-lab/clinica/issues/784,5
aramis-lab/clinica,Offline mode support and additional resources,https://github.com/aramis-lab/clinica/issues/649,5
aramis-lab/clinica,Add `tau` tracer to PET pipelines,https://github.com/aramis-lab/clinica/issues/623,6
aramis-lab/clinica,NIfTI images from `t1-linear` are saved as `float64`,https://github.com/aramis-lab/clinica/issues/622,8
aramis-lab/clinica,DWIDTI - Use the `parameter` entity ,https://github.com/aramis-lab/clinica/issues/615,5
aramis-lab/clinica,DWIPreprocessing - Replace `_preproc` suffix by `_dwi`,https://github.com/aramis-lab/clinica/issues/614,6
aramis-lab/clinica,DWIPreprocessing/PET - Replace `_brainmask` suffix with `_mask`,https://github.com/aramis-lab/clinica/issues/613,6
aramis-lab/clinica,DWI - Move `model` from entity to suffix,https://github.com/aramis-lab/clinica/issues/612,6
aramis-lab/clinica,T1Freesurfer* - Move output to directory with BIDS-compliant naming convention,https://github.com/aramis-lab/clinica/issues/611,6
